Kepler-372b,,0.121,6.849692,0.075,,transit,2014,,1.15,6509,,https://en.wikipedia.org/wiki/Kepler-372b
Kepler-372c,,0.186,20.053763,0.154,,transit,2014,,1.15,6509,,https://en.wikipedia.org/wiki/Kepler-372c
Kepler-372d,,0.151,30.092568,0.201,,transit,2014,,1.15,6509,,https://en.wikipedia.org/wiki/Kepler-372d
Kepler-373b,,0.121,5.535309,0.06,,transit,2014,,0.87,5787,,https://en.wikipedia.org/wiki/Kepler-373b
Kepler-373c,,0.111,16.725948,0.126,,transit,2014,,0.87,5787,,https://en.wikipedia.org/wiki/Kepler-373c
Kepler-374b,,0.092,1.897806,0.029,,transit,2014,,0.84,5977,,https://en.wikipedia.org/wiki/Kepler-374b
Kepler-374c,,0.098,3.282807,0.042,,transit,2014,,0.84,5977,,https://en.wikipedia.org/wiki/Kepler-374c
Kepler-374d,,0.117,5.028219,0.056,,transit,2014,,0.84,5977,,https://en.wikipedia.org/wiki/Kepler-374d
Kepler-375b,,0.129,12.125934,0.101,,transit,2014,,0.89,5826,,https://en.wikipedia.org/wiki/Kepler-375b
Kepler-375c,,0.236,19.986326,0.141,,transit,2014,,0.89,5826,,https://en.wikipedia.org/wiki/Kepler-375c
Kepler-376b,,0.095,4.920199,0.057,,transit,2014,,1.05,5900,,https://en.wikipedia.org/wiki/Kepler-376b
Kepler-376c,,0.16,14.172327,0.115,,transit,2014,,1.05,5900,,https://en.wikipedia.org/wiki/Kepler-376c
Kepler-377b,,0.124,12.509529,0.109,,transit,2014,,0.88,5949,,https://en.wikipedia.org/wiki/Kepler-377b
Kepler-377c,,0.184,27.014976,0.182,,transit,2014,,0.88,5949,,https://en.wikipedia.org/wiki/Kepler-377c
Kepler-378b,,0.067,16.092361,0.112,,transit,2014,,0.96,4661,,https://en.wikipedia.org/wiki/Kepler-378b
Kepler-378c,,0.062,28.906009,0.166,,transit,2014,,0.96,4661,,https://en.wikipedia.org/wiki/Kepler-378c
Kepler-379b,,0.148,20.09838,0.152,,transit,2014,,1.08,6054,,https://en.wikipedia.org/wiki/Kepler-379b
Kepler-379c,,0.204,62.784697,0.326,,transit,2014,,1.08,6054,,https://en.wikipedia.org/wiki/Kepler-379c
Kepler-380b,,0.106,3.930821,0.05,,transit,2014,,1.05,6045,,https://en.wikipedia.org/wiki/Kepler-380b
Kepler-380c,,0.113,7.630004,0.078,,transit,2014,,1.05,6045,,https://en.wikipedia.org/wiki/Kepler-380c
Kepler-381b,,0.088,5.629021,0.066,,transit,2014,,1.34,6152,,https://en.wikipedia.org/wiki/Kepler-381b
Kepler-381c,,0.1,13.391635,0.117,,transit,2014,,1.34,6152,,https://en.wikipedia.org/wiki/Kepler-381c
Kepler-382b,,0.118,5.262155,0.055,,transit,2014,,0.8,5600,,https://en.wikipedia.org/wiki/Kepler-382b
Kepler-382c,,0.142,12.162701,0.097,,transit,2014,,0.8,5600,,https://en.wikipedia.org/wiki/Kepler-382c
Kepler-383b,,0.118,12.904532,0.095,,transit,2014,,0.67,4710,,https://en.wikipedia.org/wiki/Kepler-383b
Kepler-383c,,0.111,31.200751,0.172,,transit,2014,,0.67,4710,,https://en.wikipedia.org/wiki/Kepler-383c
Kepler-384b,,0.1,22.597053,0.148,,transit,2014,,0.76,5577,,https://en.wikipedia.org/wiki/Kepler-384b
Kepler-384c,,0.101,45.348269,0.236,,transit,2014,,0.76,5577,,https://en.wikipedia.org/wiki/Kepler-384c
Kepler-385b,,0.244,10.043686,0.097,,transit,2014,,1.09,6326,,https://en.wikipedia.org/wiki/Kepler-385b
Kepler-385c,,0.271,15.163161,0.127,,transit,2014,,1.09,6326,,https://en.wikipedia.org/wiki/Kepler-385c
Kepler-386b,,0.124,12.31043,0.096,,transit,2014,,0.74,5178,,https://en.wikipedia.org/wiki/Kepler-386b
Kepler-386c,,0.141,25.193458,0.155,,transit,2014,,0.74,5178,,https://en.wikipedia.org/wiki/Kepler-386c
Kepler-387b,,0.092,6.791636,0.068,,transit,2014,,1.03,5774,,https://en.wikipedia.org/wiki/Kepler-387b
Kepler-387c,,0.079,11.837549,0.098,,transit,2014,,1.03,5774,,https://en.wikipedia.org/wiki/Kepler-387c
Kepler-388b,,0.072,3.173315,0.036,,transit,2014,,0.59,4498,,https://en.wikipedia.org/wiki/Kepler-388b
Kepler-388c,,0.077,13.297004,0.093,,transit,2014,,0.59,4498,,https://en.wikipedia.org/wiki/Kepler-388c
Kepler-389b,,0.135,3.244107,0.041,,transit,2014,,0.78,5376,,https://en.wikipedia.org/wiki/Kepler-389b
Kepler-389c,,0.13,14.51143,0.11,,transit,2014,,0.78,5376,,https://en.wikipedia.org/wiki/Kepler-389c
Kepler-390b,,0.073,6.738088,0.065,,transit,2014,,0.67,5166,,https://en.wikipedia.org/wiki/Kepler-390b
Kepler-390c,,0.07,13.060022,0.101,,transit,2014,,0.67,5166,,https://en.wikipedia.org/wiki/Kepler-390c
Kepler-391b,,0.285,7.416755,0.082,,transit,2014,,1.22,4940,,https://en.wikipedia.org/wiki/Kepler-391b
Kepler-391c,,0.316,20.485435,0.161,,transit,2014,,1.22,4940,,https://en.wikipedia.org/wiki/Kepler-391c
Kepler-392b,,0.089,5.341853,0.059,,transit,2014,,1.13,5938,,https://en.wikipedia.org/wiki/Kepler-392b
Kepler-392c,,0.098,10.423118,0.093,,transit,2014,,1.13,5938,,https://en.wikipedia.org/wiki/Kepler-392c
Kepler-393b,,0.115,9.182417,0.091,,transit,2014,,1.32,6189,,https://en.wikipedia.org/wiki/Kepler-393b
Kepler-393c,,0.119,14.613612,0.124,,transit,2014,,1.32,6189,,https://en.wikipedia.org/wiki/Kepler-393c
Kepler-394b,,0.143,8.005013,0.083,,transit,2014,,1.11,6402,,https://en.wikipedia.org/wiki/Kepler-394b
Kepler-394c,,0.148,12.130686,0.11,,transit,2014,,1.11,6402,,https://en.wikipedia.org/wiki/Kepler-394c
Kepler-395b,,0.092,7.054346,0.061,,transit,2014,,0.53,4262,,https://en.wikipedia.org/wiki/Kepler-395b
Kepler-395c,,0.118,34.989262,0.177,,transit,2014,,0.53,4262,,https://en.wikipedia.org/wiki/Kepler-395c
Kepler-397b,,0.219,22.250949,0.144,,transit,2014,,,5307,,https://en.wikipedia.org/wiki/Kepler-397b
Kepler-397c,,0.551,135.498527,0.48,,transit,2014,,,5307,,https://en.wikipedia.org/wiki/Kepler-397c
Kepler-398b,,0.083,4.081423,0.044,,transit,2014,,,4493,,https://en.wikipedia.org/wiki/Kepler-398b
Kepler-398c,,0.09,11.419412,0.087,,transit,2014,,,4493,,https://en.wikipedia.org/wiki/Kepler-398c
Kepler-399b,,0.086,14.425281,0.103,,transit,2014,,,5502,,https://en.wikipedia.org/wiki/Kepler-399b
Kepler-399c,,0.128,26.67569,0.155,,transit,2014,,,5502,,https://en.wikipedia.org/wiki/Kepler-399c
Kepler-399d,,0.169,58.034616,0.261,,transit,2014,,,5502,,https://en.wikipedia.org/wiki/Kepler-399d
Kepler-400b,,0.147,9.024389,0.087,,transit,2014,,,5886,,https://en.wikipedia.org/wiki/Kepler-400b
Kepler-400c,,0.133,17.340824,0.134,,transit,2014,,,5886,,https://en.wikipedia.org/wiki/Kepler-400c
Kepler-401b,,0.153,14.383035,0.122,,transit,2014,,,6117,,https://en.wikipedia.org/wiki/Kepler-401b
Kepler-401c,,0.192,47.318218,0.269,,transit,2014,,,6117,,https://en.wikipedia.org/wiki/Kepler-401c
Kepler-402b,,0.109,4.028751,0.051,,transit,2014,,,6090,,https://en.wikipedia.org/wiki/Kepler-402b
Kepler-402c,,0.139,6.124821,0.068,,transit,2014,,,6090,,https://en.wikipedia.org/wiki/Kepler-402c
Kepler-402d,,0.123,8.921099,0.087,,transit,2014,,,6090,,https://en.wikipedia.org/wiki/Kepler-402d
Kepler-402e,,0.13,11.242861,0.102,,transit,2014,,,6090,,https://en.wikipedia.org/wiki/Kepler-402e
Kepler-403b,,0.112,7.031462,0.076,,transit,2014,,,6090,,https://en.wikipedia.org/wiki/Kepler-403b
Kepler-403c,,0.156,54.280749,0.297,,transit,2014,,,6090,,https://en.wikipedia.org/wiki/Kepler-403c
Kepler-404b,,0.113,11.829851,0.102,,transit,2014,,,5654,,https://en.wikipedia.org/wiki/Kepler-404b
Kepler-404c,,0.153,14.751166,0.118,,transit,2014,,,5654,,https://en.wikipedia.org/wiki/Kepler-404c
Kepler-405b,,0.186,10.613839,0.095,,transit,2014,,,5818,,https://en.wikipedia.org/wiki/Kepler-405b
Kepler-405c,,0.416,29.726682,0.188,,transit,2014,,,5818,,https://en.wikipedia.org/wiki/Kepler-405c
Kepler-406b,0.02,0.128,2.42629,,,transit,2014,,1.07,5538,,https://en.wikipedia.org/wiki/Kepler-406b
Kepler-406c,0.009,0.076,4.62332,,,transit,2014,,1.07,5538,,https://en.wikipedia.org/wiki/Kepler-406c
Kepler-407b,,0.095,0.66931,,,transit,2014,,1,5476,,https://en.wikipedia.org/wiki/Kepler-407b
Kepler-407c,12.6,,3000,,,radial vel.,2014,,1,5476,,https://en.wikipedia.org/wiki/Kepler-407c
Kepler-408b,,0.073,2.46502,,,transit,2014,,1.08,6104,,https://en.wikipedia.org/wiki/Kepler-408b
Kepler-409b,,0.106,68.9584,,,transit,2014,,0.92,5460,,https://en.wikipedia.org/wiki/Kepler-409b
Kepler-412b,0.941,1.341,1.7208604,0.02897,,transit,2014,3440,1.17,5750,,https://en.wikipedia.org/wiki/Kepler-412b
Kepler-413b,0.211,0.388,66.262,0.3553,,transit,2014,,0.82,4700,,https://en.wikipedia.org/wiki/Kepler-413b
Kepler-414b,0.011,0.153,4.7,,,timing,2014,,0.89,,,https://en.wikipedia.org/wiki/Kepler-414b
Kepler-414c,0.094,0.269,7.171,,,timing,2014,,0.89,,,https://en.wikipedia.org/wiki/Kepler-414c
Kepler-415b,0.377,0.108,4.176,,,timing,2014,,0.67,,,https://en.wikipedia.org/wiki/Kepler-415b
Kepler-415c,,,8.708,,,timing,2014,,0.67,,,https://en.wikipedia.org/wiki/Kepler-415c
Kepler-416b,0.183,0.221,6.319,,,timing,2014,,1,,,https://en.wikipedia.org/wiki/Kepler-416b
Kepler-416c,,,12.209,,,timing,2014,,1,,,https://en.wikipedia.org/wiki/Kepler-416c
Kepler-417b,0.035,0.206,12.331,,,timing,2014,,0.9,,,https://en.wikipedia.org/wiki/Kepler-417b
Kepler-417c,,,15.943,,,timing,2014,,0.9,,,https://en.wikipedia.org/wiki/Kepler-417c
Kepler-418b,1.1,1.2,86.67856,,,transit,2014,,0.98,5820,,https://en.wikipedia.org/wiki/Kepler-418b
Kepler-419b,2.5,0.96,69.7546,0.37,,transit,2014,,1.39,6430,,https://en.wikipedia.org/wiki/Kepler-419b
Kepler-419c,7.3,,675.47,1.68,,timing,2014,,1.39,6430,,https://en.wikipedia.org/wiki/Kepler-419c
Kepler-420Ab,1.45,0.94,86.647661,0.382,511,transit,2014,2900,0.99,5520,,https://en.wikipedia.org/wiki/Kepler-420Ab
Kepler-421b,,0.371,704.1984,1.219,,transit,2014,1000,0.79,5308,,https://en.wikipedia.org/wiki/Kepler-421b
Kepler-422b,0.43,1.15,7.8914483,0.082,,transit,2014,,1.15,5972,,https://en.wikipedia.org/wiki/Kepler-422b
Kepler-423b,0.595,1.192,2.6843285,0.03585,1605,transit,2014,2360,0.85,5560,,https://en.wikipedia.org/wiki/Kepler-423b
Kepler-424b,1.03,0.89,3.3118644,0.044,,transit,2014,,1.01,5460,,https://en.wikipedia.org/wiki/Kepler-424b
Kepler-424c,6.97,,223.3,0.73,,radial vel.,2014,,1.01,5460,,https://en.wikipedia.org/wiki/Kepler-424c
Kepler-425b,0.25,0.978,3.79701816,0.0464,1070,transit,2014,2100,0.93,5170,,https://en.wikipedia.org/wiki/Kepler-425b
Kepler-426b,0.34,1.09,3.21751883,0.0414,1300,transit,2014,2900,0.91,5725,,https://en.wikipedia.org/wiki/Kepler-426b
Kepler-427b,0.29,1.23,10.290994,0.091,1100,transit,2014,3600,0.96,5800,,https://en.wikipedia.org/wiki/Kepler-427b
Kepler-428b,1.27,1.08,3.52563254,0.0433,1070,transit,2014,2300,0.87,5150,,https://en.wikipedia.org/wiki/Kepler-428b
MOA-2011-BLG-262Lb,0.05663,,,0.84,,microlensing,2014,23000,0.12,,,https://en.wikipedia.org/wiki/MOA-2011-BLG-262Lb
Mu Leonis b,2.4,,357.8,1.1,,radial vel.,2014,133.0,1.5,4538.2,,https://en.wikipedia.org/wiki/Mu_Leonis_b
OGLE-2008-BLG-355Lb,4.6,,,1.7,,microlensing,2014,22000,0.37,,,https://en.wikipedia.org/wiki/OGLE-2008-BLG-355Lb
OGLE-2008-BLG-92Lb,0.18,,,18,,microlensing,2014,26000,0.71,,,https://en.wikipedia.org/wiki/OGLE-2008-BLG-92Lb
OGLE-2013-BLG-102Lb,12.569,,,0.8,,microlensing,2014,9900,0.1,,,https://en.wikipedia.org/wiki/OGLE-2013-BLG-102Lb
OGLE-2013-BLG-341LBb,0.0073,,,0.883,,microlensing,2014,3790,0.15,,,https://en.wikipedia.org/wiki/OGLE-2013-BLG-341LBb
SAND364 b,1.54,,121.71,,,radial vel.,2014,,1.35,4284,,https://en.wikipedia.org/wiki/SAND364_b
TYC 1422-614-1 b,2.5,,198.4,0.69,,radial vel.,2014,2480,1.15,4806,,https://en.wikipedia.org/wiki/TYC_1422-614-1_b
TYC 1422-614-1 c,10,,559.3,1.37,,radial vel.,2014,2480,1.15,4806,,https://en.wikipedia.org/wiki/TYC_1422-614-1_c
WASP-28b,0.907,1.213,3.40883,0.04469,1468,transit,2014,1300,1.02,6150,,https://en.wikipedia.org/wiki/WASP-28b
WASP-68b,0.95,1.24,5.084298,0.06206,,transit,2014,,1.24,5911,,https://en.wikipedia.org/wiki/WASP-68b
WASP-69b,0.26,1.057,3.8681382,0.04525,963,transit,2014,160,0.83,4715,,https://en.wikipedia.org/wiki/WASP-69b
WASP-70Ab,0.59,1.164,3.7130203,0.04853,1387,transit,2014,800,1.11,5763,,https://en.wikipedia.org/wiki/WASP-70Ab
WASP-73b,1.88,1.16,4.08722,0.05512,1790,transit,2014,,1.34,6036,,https://en.wikipedia.org/wiki/WASP-73b
WASP-84b,0.694,0.942,8.5234865,0.0771,797,transit,2014,410,0.84,5314,,https://en.wikipedia.org/wiki/WASP-84b
WASP-88b,0.56,1.7,4.954,0.06431,1775,transit,2014,,1.45,6431,,https://en.wikipedia.org/wiki/WASP-88b
WASP-94Ab,0.452,1.72,3.9501907,0.055,1604,transit,2014,590,1.45,6153,,https://en.wikipedia.org/wiki/WASP-94Ab
WASP-94Bb,0.618,,2.00839,0.0335,,radial vel.,2014,590,1.24,6040,,https://en.wikipedia.org/wiki/WASP-94Bb
WASP-95b,1.13,1.21,2.184673,0.03416,1570,transit,2014,,1.11,5630,,https://en.wikipedia.org/wiki/WASP-95b
WASP-96b,0.48,1.2,3.4252602,0.0453,1285,transit,2014,,1.06,5540,,https://en.wikipedia.org/wiki/WASP-96b
WASP-97b,1.32,1.13,2.07276,0.03303,1555,transit,2014,,1.12,5640,,https://en.wikipedia.org/wiki/WASP-97b
WASP-98b,0.922,1.144,2.96264036,0.03762,1180,transit,2014,,0.81,5473,,https://en.wikipedia.org/wiki/WASP-98b
WASP-99b,2.78,1.1,5.75251,0.0717,1480,transit,2014,,1.48,6180,,https://en.wikipedia.org/wiki/WASP-99b
WASP-100b,2.03,1.69,2.849375,0.0457,2190,transit,2014,,1.57,6900,,https://en.wikipedia.org/wiki/WASP-100b
WASP-101b,0.5,1.41,3.585722,0.0506,1560,transit,2014,,1.34,6400,,https://en.wikipedia.org/wiki/WASP-101b
WASP-103b,1.49,1.528,0.925542,0.01985,2508,transit,2014,1500,1.22,6110,,https://en.wikipedia.org/wiki/WASP-103b
WASP-104b,1.272,1.137,1.7554137,0.02918,1516,transit,2014,470,1.08,5475,,https://en.wikipedia.org/wiki/WASP-104b
WASP-106b,1.925,1.085,9.289715,0.0917,1140,transit,2014,920,1.19,6055,,https://en.wikipedia.org/wiki/WASP-106b
WASP-117b,0.2755,1.021,10.02165,0.09459,1024,transit,2014,,1.13,6038,,https://en.wikipedia.org/wiki/WASP-117b
WTS-2b,1.12,1.363,1.0187068,0.01855,2000,transit,2014,3300,0.82,5000,,https://en.wikipedia.org/wiki/WTS-2b
XO-2Sb,0.259,,18.157,0.1344,,radial vel.,2014,480,0.98,5399,,https://en.wikipedia.org/wiki/XO-2Sb
XO-2Sc,1.37,,120.8,0.4756,,radial vel.,2014,480,0.98,5399,,https://en.wikipedia.org/wiki/XO-2Sc
YBP 1194 b,0.32,,6.959,,,radial vel.,2014,,1.01,5780,,https://en.wikipedia.org/wiki/YBP_1194_b
YBP 1514 b,0.4,,5.118,,,radial vel.,2014,,0.96,5725,,https://en.wikipedia.org/wiki/YBP_1514_b
2MASS J02192210-3925225 b,13.9,1.44,,156,,imaging,2015,129,0.11,3064,,https://en.wikipedia.org/wiki/2MASS_J02192210-3925225_b
2MASS J19383260+4603591 b,1.9,,416,0.92,,timing,2015,,0.48,,,https://en.wikipedia.org/wiki/2MASS_J19383260%2B4603591_b
51 Eridani b,2,,,13.2,700,imaging,2015,96,1.75,,,https://en.wikipedia.org/wiki/51_Eridani_b
8 Ursae Minoris b,1.5,,93.4,0.49,,radial vel.,2015,519,1.8,4847.4,,https://en.wikipedia.org/wiki/8_Ursae_Minoris_b
Aldebaran b,6.47,,628.96,1.46,,radial vel.,2015,66.6,1.13,4055,,https://en.wikipedia.org/wiki/Aldebaran_b
BD+49 828 b,1.6,,2590,4.2,,radial vel.,2015,,1.52,4943,,https://en.wikipedia.org/wiki/BD%2B49_828_b
COROT-28b,0.484,0.955,5.20851,0.0603,,transit,2015,1800,1.01,5150,,https://en.wikipedia.org/wiki/COROT-28b
COROT-29b,0.85,0.9,2.85057,0.0386,,transit,2015,2500,0.97,5260,,https://en.wikipedia.org/wiki/COROT-29b
COROT-33b,59.2,1.1,5.819143,0.0579,,transit,2015,,0.86,5225,,https://en.wikipedia.org/wiki/COROT-33b
Gliese 1132 b,0.0051,0.103,1.62893,,580,transit,2015,39.3,0.18,3270,,https://en.wikipedia.org/wiki/Gliese_1132_b
Gliese 3293 b,0.07406,,30.5987,0.14339,,radial vel.,2015,51.4,0.42,3466,,https://en.wikipedia.org/wiki/Gliese_3293_b
Gliese 3293 c,0.06636,,122.6196,0.36175,,radial vel.,2015,51.4,0.42,3466,,https://en.wikipedia.org/wiki/Gliese_3293_c
Gliese 3341 b,0.0208,,14.207,0.089,,radial vel.,2015,,0.47,3526,,https://en.wikipedia.org/wiki/Gliese_3341_b
HAT-P-50b,1.35,1.288,3.1220109,0.0453,1862,transit,2015,1620,1.27,6280,,https://en.wikipedia.org/wiki/HAT-P-50b
HAT-P-51b,0.309,1.293,4.2180278,0.05069,1192,transit,2015,1500,0.98,5449,,https://en.wikipedia.org/wiki/HAT-P-51b
HAT-P-52b,0.818,1.009,2.7535953,0.03694,1218,transit,2015,1260,0.89,5131,,https://en.wikipedia.org/wiki/HAT-P-52b
HAT-P-53b,1.484,1.318,1.9616241,0.03159,1778,transit,2015,2350,1.09,5956,,https://en.wikipedia.org/wiki/HAT-P-53b
HAT-P-54b,0.76,0.944,3.799847,0.04117,,transit,2015,443,0.65,4390,,https://en.wikipedia.org/wiki/HAT-P-54b
HAT-P-55b,0.582,1.182,3.5852467,0.04604,1313,transit,2015,1600,1.01,5808,,https://en.wikipedia.org/wiki/HAT-P-55b
HAT-P-56b,2.18,1.466,2.7908327,0.0423,1840,transit,2015,1013,1.3,6566,,https://en.wikipedia.org/wiki/HAT-P-56b
HAT-P-57b,1.85,1.413,2.465295,0.0406,2200,transit,2015,990,1.47,7500,,https://en.wikipedia.org/wiki/HAT-P-57b
HATS-6b,0.319,0.998,3.3252725,0.03623,,transit,2015,484,0.57,3724,,https://en.wikipedia.org/wiki/HATS-6b
HATS-8b,0.138,0.873,3.583893,0.04667,1324,transit,2015,2700,1.06,5679,,https://en.wikipedia.org/wiki/HATS-8b
HATS-9b,0.837,1.065,1.9153073,0.03048,1823,transit,2015,2030,1.03,5366,,https://en.wikipedia.org/wiki/HATS-9b
HATS-10b,0.526,0.969,3.312846,0.04491,1407,transit,2015,1620,1.1,5880,,https://en.wikipedia.org/wiki/HATS-10b
HATS-13b,0.543,1.212,3.0440499,0.04057,1244,transit,2015,1550,0.96,5523,,https://en.wikipedia.org/wiki/HATS-13b
HATS-14b,1.071,1.039,2.7667641,0.03815,,transit,2015,1670,0.97,5346,,https://en.wikipedia.org/wiki/HATS-14b
HD 1461 c,0.01759,,13.5052,0.1117,,radial vel.,2015,76.5,1.02,5765,,https://en.wikipedia.org/wiki/HD_1461_c
HD 1605 b,0.96,,577.9,1.48,,radial vel.,2015,276,1.31,4757,,https://en.wikipedia.org/wiki/HD_1605_b
HD 1605 c,3.48,,2111,3.52,,radial vel.,2015,276,1.31,4757,,https://en.wikipedia.org/wiki/HD_1605_c
HD 1666 b,6.43,,270,0.94,,radial vel.,2015,360.8,1.5,6317,,https://en.wikipedia.org/wiki/HD_1666_b
HD 7924 c,0.02473,,15.299,0.1134,584,radial vel.,2015,54.9,0.83,5075,,https://en.wikipedia.org/wiki/HD_7924_c
HD 7924 d,0.02026,,24.451,0.1551,499,radial vel.,2015,54.9,0.83,5075,,https://en.wikipedia.org/wiki/HD_7924_d
HD 11755 b,6.5,,433.7,1.08,,radial vel.,2015,755,0.9,4312.5,,https://en.wikipedia.org/wiki/HD_11755_b
HD 12648 b,2.9,,133.6,0.54,,radial vel.,2015,517,1.2,4835.8,,https://en.wikipedia.org/wiki/HD_12648_b
HD 24064 b,9.4,,535.6,1.29,,radial vel.,2015,862,1,4052.5,,https://en.wikipedia.org/wiki/HD_24064_b
HD 32963 b,0.7,,2372,3.41,,radial vel.,2015,114.9,0.94,5727,,https://en.wikipedia.org/wiki/HD_32963_b
HD 33844 b,1.96,,551.4,1.6,,radial vel.,2015,329,1.78,4861,,https://en.wikipedia.org/wiki/HD_33844_b
HD 33844 c,1.75,,916,2.24,,radial vel.,2015,329,1.78,4861,,https://en.wikipedia.org/wiki/HD_33844_c
HD 67087 b,3.06,,352.2,1.08,,radial vel.,2015,289.7,1.36,6330,,https://en.wikipedia.org/wiki/HD_67087_b
HD 67087 c,4.85,,2374,3.86,,radial vel.,2015,289.7,1.36,6330,,https://en.wikipedia.org/wiki/HD_67087_c
HD 95127 b,5.01,,482,1.28,,radial vel.,2015,1080,1.2,4218,,https://en.wikipedia.org/wiki/HD_95127_b
HD 95872 b,4.6,,4375,5.2,,radial vel.,2015,24.7,0.95,5312,,https://en.wikipedia.org/wiki/HD_95872_b
HD 145934 b,2.28,,2730,4.6,,radial vel.,2015,,1.75,,,https://en.wikipedia.org/wiki/HD_145934_b
HD 155233 b,2.6,,818.8,2,,radial vel.,2015,245.0,1.69,4960,,https://en.wikipedia.org/wiki/HD_155233_b
HD 164595 b,0.05078,,40,0.23,,radial vel.,2015,94.4,0.99,5790,,https://en.wikipedia.org/wiki/HD_164595_b
HD 175607 b,0.02825,,29.01,,,radial vel.,2015,147.7,0.71,5392,,https://en.wikipedia.org/wiki/HD_175607_b
HD 204313 c,0.0553,,34.905,0.2099,,radial vel.,2015,154,1.02,5776,,https://en.wikipedia.org/wiki/HD_204313_c
HD 216536 b,1.47,,148.6,0.609,,radial vel.,2015,,1.36,4639,,https://en.wikipedia.org/wiki/HD_216536_b
HD 219134 b,0.01491,0.143,3.092926,0.03876,,radial vel.,2015,21.4,0.81,4699,,https://en.wikipedia.org/wiki/HD_219134_b
HD 219134 c,0.01372,0.135,6.76458,0.0653,,radial vel.,2015,21.4,0.81,4699,,https://en.wikipedia.org/wiki/HD_219134_c
HD 219134 d,0.05088,0.144,46.859,0.237,,radial vel.,2015,21.4,0.81,4699,,https://en.wikipedia.org/wiki/HD_219134_d
HD 219134 f,0.02297,0.117,22.717,0.1463,,radial vel.,2015,21.4,0.81,4699,,https://en.wikipedia.org/wiki/HD_219134_f
HD 219134 g,0.034,,94.2,0.3753,,radial vel.,2015,21.4,0.81,4699,,https://en.wikipedia.org/wiki/HD_219134_g
HD 219134 h,0.34,,2247,3.11,,radial vel.,2015,21.4,0.81,4699,,https://en.wikipedia.org/wiki/HD_219134_h
HIP 65891 b,6,,1084.5,2.81,,radial vel.,2015,,2.5,5000,,https://en.wikipedia.org/wiki/HIP_65891_b
HIP 67851 b,1.38,,88.9,0.46,,radial vel.,2015,,1.63,4890,,https://en.wikipedia.org/wiki/HIP_67851_b
HIP 67851 c,5.98,,2131.8,3.82,,radial vel.,2015,,1.63,4890,,https://en.wikipedia.org/wiki/HIP_67851_c
HIP 107773 b,1.98,,144.3,0.72,,radial vel.,2015,,2.42,4945,,https://en.wikipedia.org/wiki/HIP_107773_b
K2-3b,,0.194,10.05449,0.0769,463,transit,2015,140,0.6,3896,,https://en.wikipedia.org/wiki/K2-3b
K2-3c,,0.165,24.64354,0.1399,344,transit,2015,140,0.6,3896,,https://en.wikipedia.org/wiki/K2-3c
K2-3d,,0.135,44.55983,0.2076,282,transit,2015,140,0.6,3896,,https://en.wikipedia.org/wiki/K2-3d
K2-4b,,0.211,10.00329,0.0777,,transit,2015,,0.63,4197,,https://en.wikipedia.org/wiki/K2-4b
K2-5b,,0.17,5.73594,0.0532,,transit,2015,,0.61,3930,,https://en.wikipedia.org/wiki/K2-5b
K2-5c,,0.202,10.93241,0.0818,,transit,2015,,0.61,3930,,https://en.wikipedia.org/wiki/K2-5c
K2-6b,,0.223,30.94191,0.1898,,transit,2015,,0.97,5850,,https://en.wikipedia.org/wiki/K2-6b
K2-7b,,0.238,28.67992,0.1814,,transit,2015,,0.97,5772,,https://en.wikipedia.org/wiki/K2-7b
K2-8b,,0.319,10.35239,0.0856,,transit,2015,,0.78,4870,,https://en.wikipedia.org/wiki/K2-8b
K2-9b,,0.201,18.4498,0.091,,transit,2015,360,0.3,3390,,https://en.wikipedia.org/wiki/K2-9b
K2-10b,0.08495,0.343,19.3044,,,transit,2015,880,0.92,5620,,https://en.wikipedia.org/wiki/K2-10b
K2-11b,,0.674,39.93767,0.2257,,transit,2015,6590,1.35,5433,,https://en.wikipedia.org/wiki/K2-11b
K2-12b,,0.208,8.28212,0.0802,,transit,2015,960,1.01,5800,,https://en.wikipedia.org/wiki/K2-12b
K2-13b,,0.169,39.91488,0.2114,,transit,2015,950,0.8,5698,,https://en.wikipedia.org/wiki/K2-13b
K2-14b,,0.429,8.36802,0.0627,,transit,2015,710,0.47,3789,,https://en.wikipedia.org/wiki/K2-14b
K2-15b,,0.221,11.8104,0.091,,transit,2015,1430,0.72,5131,,https://en.wikipedia.org/wiki/K2-15b
K2-16b,,0.18,7.6188,0.0667,658,transit,2015,1060,0.68,4742,,https://en.wikipedia.org/wiki/K2-16b
K2-16c,,0.227,19.07863,0.1229,485,transit,2015,1060,0.68,4742,,https://en.wikipedia.org/wiki/K2-16c
K2-17b,,0.199,17.96753,0.119,,transit,2015,440,0.71,4320,,https://en.wikipedia.org/wiki/K2-17b
K2-18b,,0.2,32.94488,0.1491,,transit,2015,110,0.41,3503,,https://en.wikipedia.org/wiki/K2-18b
K2-19b,,0.691,7.9194,0.074,854,transit,2015,950,0.93,5430,,https://en.wikipedia.org/wiki/K2-19b
K2-19c,,0.434,11.90715,0.0971,745,transit,2015,950,0.93,5430,,https://en.wikipedia.org/wiki/K2-19c
K2-21b,,0.142,9.32414,0.0731,,transit,2015,210,0.64,4043,,https://en.wikipedia.org/wiki/K2-21b
K2-21c,,0.171,15.5012,0.1026,,transit,2015,210,0.64,4043,,https://en.wikipedia.org/wiki/K2-21c
